SKU,Product Name,Category,Dosage Form,Strength,Package Size,Batch Number,Manufacturing Date,Expiration Date,Unit Cost,Selling Price,Stock In,Stock Out,Stock Balance,Distributor ID,Distributor Name,Country,Distributor Type,Order Date,Quantity Ordered,Total Order Cost,Order Status,Payment Status,Shipping Date,Delivery Date,Transaction Date,Season,Holiday,Promotion,Lag_1,Lag_2,Lag_3,Moving Average,Demand Forecast
SKU_71,Medicine_SKU_71,Antibiotic,Syrup,50mg,337ml,BN4005,2023-06-20,2025-02-23,32.18,44.25,0,35,-32,DIST_48,Distributor_DIST_48,USA,Hospital,2024-06-27,184,8142.0,Canceled,Unpaid,2024-07-02,2024-07-05,2024-06-30,Summer,1,1,40,17,55,37.333333333333336,112
SKU_72,Medicine_SKU_72,Antifungal,Capsule,446mg,135ml,BN4793,2023-10-25,2026-01-15,48.77,69.92,0,11,138,DIST_38,Distributor_DIST_38,India,Pharmacy,2024-06-25,150,10488.0,Canceled,Unpaid,2024-06-28,2024-07-01,2024-06-30,Summer,0,0,90,52,64,68.66666666666667,206
SKU_73,Medicine_SKU_73,Antiviral,Injection,260mg,279ml,BN7575,2023-10-10,2026-05-12,23.44,43.24,0,34,-14,DIST_21,Distributor_DIST_21,India,Retail,2024-06-16,170,7350.8,Shipped,Partially Paid,2024-06-21,2024-06-28,2024-06-30,Summer,0,0,96,16,75,62.333333333333336,187
SKU_74,Medicine_SKU_74,Painkiller,Capsule,218mg,138ml,BN8779,2023-08-23,2025-05-16,16.77,28.53,0,81,15,DIST_38,Distributor_DIST_38,Japan,Wholesale,2024-06-27,163,4650.39,Canceled,Unpaid,2024-07-01,2024-07-10,2024-06-30,Summer,0,0,58,56,28,47.333333333333336,142
SKU_75,Medicine_SKU_75,Antibiotic,Capsule,173mg,384ml,BN6273,2023-05-21,2025-08-12,32.53,58.03,0,11,-107,DIST_36,Distributor_DIST_36,UK,Hospital,2024-06-27,163,9458.89,Canceled,Unpaid,2024-06-29,2024-07-07,2024-06-30,Summer,0,0,67,77,96,80.0,240
SKU_76,Medicine_SKU_76,Antibiotic,Capsule,482mg,206ml,BN6709,2023-10-14,2025-12-12,22.46,33.94,0,29,23,DIST_3,Distributor_DIST_3,India,Wholesale,2024-06-12,107,3631.58,Canceled,Partially Paid,2024-06-13,2024-06-19,2024-06-30,Summer,1,0,78,11,64,51.0,153
SKU_77,Medicine_SKU_77,Antibiotic,Injection,163mg,485ml,BN2480,2023-02-23,2025-07-29,24.78,32.76,0,72,95,DIST_8,Distributor_DIST_8,Japan,Pharmacy,2024-06-19,92,3013.9199999999996,Delivered,Unpaid,2024-06-24,2024-07-04,2024-06-30,Summer,1,1,31,87,57,58.333333333333336,175
SKU_78,Medicine_SKU_78,Antiviral,Capsule,130mg,473ml,BN6690,2023-08-08,2026-06-22,7.37,12.23,0,92,0,DIST_4,Distributor_DIST_4,Japan,Hospital,2024-06-25,117,1430.91,Pending,Paid,2024-06-29,2024-07-03,2024-06-30,Summer,0,0,10,42,89,47.0,141
SKU_79,Medicine_SKU_79,Painkiller,Syrup,322mg,100ml,BN2324,2023-06-17,2025-12-17,42.82,69.56,0,43,-85,DIST_48,Distributor_DIST_48,USA,Pharmacy,2024-06-28,192,13355.52,Delivered,Unpaid,2024-06-29,2024-07-02,2024-06-30,Summer,0,1,80,91,36,69.0,207
SKU_80,Medicine_SKU_80,Antifungal,Injection,183mg,167ml,BN9996,2023-08-08,2025-12-31,21.3,37.91,0,27,-2,DIST_35,Distributor_DIST_35,Germany,Wholesale,2024-06-25,93,3525.6299999999997,Delivered,Partially Paid,2024-06-28,2024-07-08,2024-06-30,Summer,0,0,82,28,59,56.333333333333336,169
SKU_81,Medicine_SKU_81,Antibiotic,Injection,93mg,453ml,BN7027,2023-11-10,2025-02-05,30.14,41.69,0,49,54,DIST_19,Distributor_DIST_19,USA,Pharmacy,2024-06-13,140,5836.599999999999,Canceled,Unpaid,2024-06-18,2024-06-23,2024-06-30,Summer,0,1,20,78,83,60.333333333333336,181
SKU_82,Medicine_SKU_82,Antibiotic,Capsule,360mg,265ml,BN8198,2023-08-18,2025-11-03,40.54,68.73,0,94,-206,DIST_47,Distributor_DIST_47,USA,Pharmacy,2024-06-13,118,8110.14,Pending,Unpaid,2024-06-18,2024-06-23,2024-06-30,Summer,1,1,93,70,77,80.0,240
SKU_83,Medicine_SKU_83,Antifungal,Syrup,284mg,127ml,BN9298,2023-11-28,2025-11-09,18.18,34.57,0,49,24,DIST_33,Distributor_DIST_33,UK,Pharmacy,2024-06-13,162,5600.34,Shipped,Unpaid,2024-06-16,2024-06-25,2024-06-30,Summer,0,1,71,45,36,50.666666666666664,152
SKU_84,Medicine_SKU_84,Antibiotic,Syrup,159mg,305ml,BN2169,2023-02-23,2025-09-28,27.34,34.75,0,78,-63,DIST_43,Distributor_DIST_43,Japan,Retail,2024-06-15,98,3405.5,Shipped,Paid,2024-06-17,2024-06-26,2024-06-30,Summer,0,0,11,13,82,35.333333333333336,106
SKU_85,Medicine_SKU_85,Antibiotic,Tablet,179mg,166ml,BN5313,2023-02-28,2025-06-10,22.8,40.05,0,96,-16,DIST_29,Distributor_DIST_29,France,Pharmacy,2024-06-22,131,5246.549999999999,Delivered,Paid,2024-06-23,2024-07-03,2024-06-30,Summer,0,0,14,65,86,55.0,165
SKU_86,Medicine_SKU_86,Painkiller,Tablet,92mg,483ml,BN4592,2023-12-06,2025-08-17,7.14,12.31,0,73,-73,DIST_8,Distributor_DIST_8,Japan,Pharmacy,2024-06-10,126,1551.0600000000002,Delivered,Partially Paid,2024-06-13,2024-06-20,2024-06-30,Summer,0,0,53,52,62,55.666666666666664,167
SKU_87,Medicine_SKU_87,Antifungal,Capsule,115mg,227ml,BN3914,2023-11-02,2025-10-19,22.67,30.94,0,70,79,DIST_27,Distributor_DIST_27,USA,Wholesale,2024-06-14,95,2939.3,Canceled,Unpaid,2024-06-19,2024-06-29,2024-06-30,Summer,0,1,77,29,65,57.0,171
SKU_88,Medicine_SKU_88,Antiviral,Syrup,449mg,359ml,BN1687,2023-08-31,2024-09-12,25.74,44.42,0,87,-175,DIST_30,Distributor_DIST_30,France,Wholesale,2024-06-21,64,2842.88,Canceled,Partially Paid,2024-06-24,2024-06-26,2024-06-30,Summer,0,0,88,30,22,46.666666666666664,140
SKU_89,Medicine_SKU_89,Painkiller,Injection,439mg,357ml,BN6786,2023-09-17,2026-06-11,49.87,84.57,0,88,-131,DIST_29,Distributor_DIST_29,UK,Wholesale,2024-06-11,172,14546.039999999999,Canceled,Partially Paid,2024-06-13,2024-06-18,2024-06-30,Summer,0,0,67,96,12,58.333333333333336,175
SKU_90,Medicine_SKU_90,Antiviral,Tablet,422mg,314ml,BN7496,2023-07-11,2025-03-09,49.56,92.0,0,48,-98,DIST_12,Distributor_DIST_12,USA,Retail,2024-06-26,125,11500.0,Canceled,Partially Paid,2024-06-27,2024-07-01,2024-06-30,Summer,0,0,94,58,23,58.333333333333336,175
SKU_91,Medicine_SKU_91,Antibiotic,Tablet,323mg,394ml,BN8424,2023-08-01,2025-02-01,40.26,70.81,0,83,-94,DIST_33,Distributor_DIST_33,USA,Wholesale,2024-06-10,197,13949.57,Pending,Unpaid,2024-06-14,2024-06-20,2024-06-30,Summer,0,0,31,40,25,32.0,96
SKU_92,Medicine_SKU_92,Antibiotic,Syrup,340mg,437ml,BN3659,2023-06-10,2024-06-25,34.11,67.36,0,54,-78,DIST_28,Distributor_DIST_28,France,Hospital,2024-06-10,188,12663.68,Shipped,Paid,2024-06-14,2024-06-22,2024-06-30,Summer,0,0,67,56,68,63.666666666666664,191
SKU_93,Medicine_SKU_93,Antibiotic,Tablet,231mg,266ml,BN2166,2023-06-23,2025-09-28,38.44,61.06,0,80,-239,DIST_11,Distributor_DIST_11,Germany,Pharmacy,2024-06-17,10,610.6,Delivered,Paid,2024-06-20,2024-06-25,2024-06-30,Summer,0,0,86,97,40,74.33333333333333,223
SKU_94,Medicine_SKU_94,Antibiotic,Tablet,245mg,195ml,BN8072,2023-03-13,2024-03-20,39.37,53.18,0,5,16,DIST_42,Distributor_DIST_42,France,Pharmacy,2024-06-20,111,5902.98,Delivered,Partially Paid,2024-06-24,2024-07-02,2024-06-30,Summer,0,1,36,18,36,30.0,90
SKU_95,Medicine_SKU_95,Antifungal,Syrup,150mg,143ml,BN6521,2023-11-24,2026-07-03,8.1,15.25,0,42,-53,DIST_27,Distributor_DIST_27,USA,Pharmacy,2024-06-26,73,1113.25,Shipped,Partially Paid,2024-06-30,2024-07-05,2024-06-30,Summer,0,1,49,100,26,58.333333333333336,175
SKU_96,Medicine_SKU_96,Antifungal,Injection,220mg,445ml,BN3233,2023-11-15,2025-04-06,48.72,88.23,0,88,-44,DIST_49,Distributor_DIST_49,Germany,Pharmacy,2024-06-23,170,14999.1,Shipped,Partially Paid,2024-06-27,2024-06-29,2024-06-30,Summer,0,1,37,60,90,62.333333333333336,187
SKU_97,Medicine_SKU_97,Antifungal,Capsule,386mg,219ml,BN5851,2023-04-04,2025-01-01,49.03,94.4,0,99,-146,DIST_37,Distributor_DIST_37,UK,Hospital,2024-06-23,96,9062.400000000001,Delivered,Paid,2024-06-28,2024-06-30,2024-06-30,Summer,0,0,58,43,42,47.666666666666664,143
SKU_98,Medicine_SKU_98,Antiviral,Injection,422mg,225ml,BN1348,2023-11-26,2026-04-14,11.81,18.57,0,19,-19,DIST_44,Distributor_DIST_44,Germany,Pharmacy,2024-06-27,13,241.41,Canceled,Partially Paid,2024-07-02,2024-07-08,2024-06-30,Summer,1,0,83,22,27,44.0,132
SKU_99,Medicine_SKU_99,Antiviral,Injection,423mg,126ml,BN7170,2023-09-17,2025-07-31,31.97,46.66,0,16,106,DIST_2,Distributor_DIST_2,Japan,Pharmacy,2024-06-21,68,3172.8799999999997,Shipped,Paid,2024-06-25,2024-07-05,2024-06-30,Summer,0,0,9,10,94,37.666666666666664,113
SKU_100,Medicine_SKU_100,Antibiotic,Injection,342mg,343ml,BN1392,2023-08-11,2025-03-19,12.25,17.12,0,16,-41,DIST_50,Distributor_DIST_50,USA,Retail,2024-06-16,192,3287.04,Canceled,Unpaid,2024-06-17,2024-06-23,2024-06-30,Summer,0,0,81,25,83,63.0,189
SKU_101,Medicine_SKU_101,Antibiotic,Syrup,306mg,132ml,BN8844,2023-06-12,2024-08-04,12.7,21.74,0,77,-93,DIST_48,Distributor_DIST_48,USA,Retail,2024-06-12,195,4239.299999999999,Pending,Partially Paid,2024-06-15,2024-06-17,2024-06-30,Summer,0,0,26,29,20,25.0,75
SKU_102,Medicine_SKU_102,Painkiller,Injection,419mg,459ml,BN2588,2023-10-14,2025-04-20,5.93,11.61,0,44,77,DIST_21,Distributor_DIST_21,Japan,Retail,2024-06-15,88,1021.68,Canceled,Paid,2024-06-18,2024-06-28,2024-06-30,Summer,0,0,92,87,47,75.33333333333333,226
SKU_103,Medicine_SKU_103,Painkiller,Tablet,139mg,287ml,BN1795,2023-09-27,2025-04-17,10.93,18.19,0,26,106,DIST_14,Distributor_DIST_14,Germany,Pharmacy,2024-06-18,50,909.5000000000001,Pending,Partially Paid,2024-06-21,2024-06-26,2024-06-30,Summer,0,0,96,66,83,81.66666666666667,245
SKU_104,Medicine_SKU_104,Antifungal,Capsule,316mg,298ml,BN2393,2023-03-02,2024-05-08,25.99,34.1,0,81,-163,DIST_7,Distributor_DIST_7,UK,Wholesale,2024-06-18,161,5490.1,Shipped,Paid,2024-06-21,2024-07-01,2024-06-30,Summer,0,0,90,43,64,65.66666666666667,197
SKU_105,Medicine_SKU_105,Painkiller,Injection,438mg,165ml,BN8089,2023-07-07,2024-10-06,29.33,56.61,0,12,-32,DIST_22,Distributor_DIST_22,Germany,Retail,2024-06-15,102,5774.22,Pending,Unpaid,2024-06-18,2024-06-23,2024-06-30,Summer,0,0,64,46,81,63.666666666666664,191
SKU_106,Medicine_SKU_106,Antiviral,Syrup,393mg,321ml,BN2292,2023-08-10,2025-01-11,25.26,37.46,0,7,77,DIST_8,Distributor_DIST_8,India,Wholesale,2024-06-15,197,7379.62,Delivered,Paid,2024-06-17,2024-06-19,2024-06-30,Summer,0,0,49,95,75,73.0,219
SKU_107,Medicine_SKU_107,Antifungal,Tablet,226mg,423ml,BN4262,2023-12-11,2026-10-05,21.42,42.33,0,24,-69,DIST_37,Distributor_DIST_37,UK,Pharmacy,2024-06-14,103,4359.99,Shipped,Paid,2024-06-19,2024-06-26,2024-06-30,Summer,0,0,83,19,10,37.333333333333336,112
SKU_108,Medicine_SKU_108,Painkiller,Syrup,350mg,456ml,BN2147,2023-02-17,2025-02-18,39.81,63.24,0,81,-77,DIST_1,Distributor_DIST_1,Japan,Pharmacy,2024-06-20,161,10181.64,Shipped,Unpaid,2024-06-22,2024-06-27,2024-06-30,Summer,0,0,82,43,13,46.0,138
SKU_109,Medicine_SKU_109,Antifungal,Syrup,484mg,137ml,BN9143,2023-07-20,2026-03-12,29.29,39.01,0,97,-249,DIST_40,Distributor_DIST_40,Germany,Hospital,2024-06-28,174,6787.74,Canceled,Paid,2024-06-30,2024-07-08,2024-06-30,Summer,0,1,91,82,83,85.33333333333333,256
SKU_110,Medicine_SKU_110,Antifungal,Syrup,52mg,204ml,BN7843,2023-06-19,2026-02-18,13.67,26.22,0,43,91,DIST_11,Distributor_DIST_11,USA,Wholesale,2024-06-21,113,2962.8599999999997,Shipped,Paid,2024-06-26,2024-06-28,2024-06-30,Summer,0,0,82,81,40,67.66666666666667,203
SKU_111,Medicine_SKU_111,Antibiotic,Tablet,193mg,240ml,BN3410,2023-07-24,2026-07-12,36.34,68.97,0,57,-65,DIST_11,Distributor_DIST_11,Germany,Wholesale,2024-06-28,170,11724.9,Pending,Unpaid,2024-07-03,2024-07-12,2024-06-30,Summer,0,0,5,90,12,35.666666666666664,107
SKU_112,Medicine_SKU_112,Antibiotic,Capsule,492mg,237ml,BN3282,2023-10-03,2026-06-17,36.85,66.98,0,65,-165,DIST_38,Distributor_DIST_38,Germany,Retail,2024-06-10,36,2411.28,Shipped,Partially Paid,2024-06-15,2024-06-19,2024-06-30,Summer,0,1,47,68,31,48.666666666666664,146
SKU_113,Medicine_SKU_113,Antiviral,Syrup,208mg,482ml,BN3885,2023-10-29,2026-03-13,42.66,66.87,0,67,-217,DIST_28,Distributor_DIST_28,India,Pharmacy,2024-06-24,101,6753.870000000001,Canceled,Paid,2024-06-28,2024-07-03,2024-06-30,Summer,0,0,82,95,52,76.33333333333333,229
SKU_114,Medicine_SKU_114,Antiviral,Syrup,383mg,476ml,BN3454,2023-04-18,2025-05-09,5.29,9.6,0,7,129,DIST_46,Distributor_DIST_46,Japan,Wholesale,2024-06-12,54,518.4,Canceled,Unpaid,2024-06-13,2024-06-21,2024-06-30,Summer,1,0,44,66,88,66.0,198
SKU_115,Medicine_SKU_115,Painkiller,Syrup,367mg,231ml,BN8923,2023-07-14,2025-05-31,5.85,9.09,0,57,134,DIST_44,Distributor_DIST_44,France,Retail,2024-06-27,118,1072.62,Delivered,Paid,2024-07-02,2024-07-08,2024-06-30,Summer,0,0,44,59,62,55.0,165
SKU_116,Medicine_SKU_116,Antifungal,Capsule,182mg,341ml,BN1942,2023-08-19,2026-06-27,38.25,75.2,0,73,-171,DIST_22,Distributor_DIST_22,USA,Hospital,2024-06-16,137,10302.4,Canceled,Unpaid,2024-06-17,2024-06-23,2024-06-30,Summer,0,0,89,60,50,66.33333333333333,199
SKU_117,Medicine_SKU_117,Antiviral,Tablet,428mg,308ml,BN4173,2023-06-03,2026-01-25,44.08,87.27,0,81,15,DIST_47,Distributor_DIST_47,Japan,Retail,2024-06-27,176,15359.519999999999,Delivered,Paid,2024-06-28,2024-07-04,2024-06-30,Summer,0,1,9,45,53,35.666666666666664,107
SKU_118,Medicine_SKU_118,Painkiller,Injection,264mg,240ml,BN1910,2023-08-29,2024-12-27,6.67,11.99,0,99,65,DIST_7,Distributor_DIST_7,Germany,Wholesale,2024-06-12,94,1127.06,Shipped,Partially Paid,2024-06-13,2024-06-18,2024-06-30,Summer,1,0,63,43,17,41.0,123
SKU_119,Medicine_SKU_119,Antiviral,Injection,112mg,364ml,BN1603,2023-10-08,2026-01-01,18.2,31.75,0,70,54,DIST_47,Distributor_DIST_47,India,Wholesale,2024-06-11,39,1238.25,Pending,Unpaid,2024-06-13,2024-06-22,2024-06-30,Summer,0,0,27,68,24,39.666666666666664,119
SKU_120,Medicine_SKU_120,Antifungal,Injection,203mg,420ml,BN3498,2023-08-26,2025-01-13,21.01,31.15,0,19,-7,DIST_10,Distributor_DIST_10,Germany,Pharmacy,2024-06-10,100,3115.0,Delivered,Unpaid,2024-06-12,2024-06-17,2024-06-30,Summer,0,0,53,19,8,26.666666666666668,80
SKU_121,Medicine_SKU_121,Antifungal,Syrup,282mg,356ml,BN8470,2023-10-19,2025-12-05,49.77,83.02,0,6,15,DIST_38,Distributor_DIST_38,India,Wholesale,2024-06-21,136,11290.72,Canceled,Paid,2024-06-26,2024-06-28,2024-06-30,Summer,0,1,13,47,83,47.666666666666664,143
SKU_122,Medicine_SKU_122,Antiviral,Capsule,128mg,160ml,BN9661,2023-10-10,2025-02-27,34.98,49.17,0,60,-104,DIST_19,Distributor_DIST_19,France,Pharmacy,2024-06-22,16,786.72,Delivered,Partially Paid,2024-06-24,2024-07-02,2024-06-30,Summer,0,1,65,45,16,42.0,126
SKU_123,Medicine_SKU_123,Painkiller,Syrup,223mg,447ml,BN5441,2023-11-12,2025-06-16,46.74,74.08,0,65,85,DIST_28,Distributor_DIST_28,Germany,Pharmacy,2024-06-24,111,8222.88,Delivered,Paid,2024-06-25,2024-07-04,2024-06-30,Summer,0,0,24,72,7,34.333333333333336,103
SKU_124,Medicine_SKU_124,Antibiotic,Injection,65mg,241ml,BN9397,2023-07-08,2024-12-23,27.43,48.3,0,32,168,DIST_16,Distributor_DIST_16,Japan,Hospital,2024-06-17,183,8838.9,Delivered,Unpaid,2024-06-21,2024-06-23,2024-06-30,Summer,0,1,77,14,71,54.0,162
SKU_125,Medicine_SKU_125,Antibiotic,Injection,496mg,457ml,BN5977,2023-11-28,2026-05-07,22.64,38.45,0,63,15,DIST_11,Distributor_DIST_11,USA,Hospital,2024-06-16,186,7151.700000000001,Pending,Paid,2024-06-21,2024-06-30,2024-06-30,Summer,0,0,51,87,21,53.0,159
SKU_126,Medicine_SKU_126,Antibiotic,Tablet,125mg,416ml,BN4390,2023-05-11,2025-05-07,29.14,42.95,0,67,90,DIST_43,Distributor_DIST_43,UK,Pharmacy,2024-06-22,42,1803.9,Delivered,Partially Paid,2024-06-27,2024-07-01,2024-06-30,Summer,0,0,62,60,27,49.666666666666664,149
SKU_127,Medicine_SKU_127,Antiviral,Syrup,413mg,281ml,BN9965,2023-07-08,2025-06-21,9.36,17.79,0,56,34,DIST_35,Distributor_DIST_35,Germany,Retail,2024-06-28,159,2828.6099999999997,Shipped,Paid,2024-07-01,2024-07-07,2024-06-30,Summer,0,1,36,96,33,55.0,165
SKU_128,Medicine_SKU_128,Antibiotic,Injection,404mg,492ml,BN6040,2023-10-03,2025-06-27,9.59,13.85,0,85,-31,DIST_36,Distributor_DIST_36,USA,Hospital,2024-06-20,70,969.5,Shipped,Paid,2024-06-21,2024-06-24,2024-06-30,Summer,0,1,32,22,8,20.666666666666668,62
SKU_129,Medicine_SKU_129,Painkiller,Syrup,131mg,222ml,BN9353,2023-08-27,2025-03-24,36.59,52.51,0,87,-129,DIST_22,Distributor_DIST_22,India,Wholesale,2024-06-17,181,9504.31,Shipped,Unpaid,2024-06-19,2024-06-26,2024-06-30,Summer,0,0,83,73,20,58.666666666666664,176
SKU_130,Medicine_SKU_130,Antifungal,Capsule,76mg,145ml,BN1009,2023-12-11,2026-10-16,41.37,62.0,0,69,-59,DIST_3,Distributor_DIST_3,Germany,Wholesale,2024-06-27,88,5456.0,Pending,Unpaid,2024-07-02,2024-07-06,2024-06-30,Summer,0,0,41,51,80,57.333333333333336,172
SKU_131,Medicine_SKU_131,Antibiotic,Injection,181mg,411ml,BN5716,2023-07-10,2026-01-09,14.37,24.56,0,100,47,DIST_37,Distributor_DIST_37,Germany,Pharmacy,2024-06-11,115,2824.3999999999996,Canceled,Paid,2024-06-15,2024-06-24,2024-06-30,Summer,0,0,30,66,63,53.0,159
SKU_132,Medicine_SKU_132,Antibiotic,Tablet,390mg,262ml,BN6525,2023-10-25,2026-07-02,39.0,46.89,0,21,49,DIST_36,Distributor_DIST_36,UK,Retail,2024-06-12,91,4266.99,Canceled,Paid,2024-06-15,2024-06-24,2024-06-30,Summer,0,0,27,50,89,55.333333333333336,166
SKU_133,Medicine_SKU_133,Antifungal,Capsule,395mg,341ml,BN2392,2023-07-13,2025-09-17,27.26,44.0,0,75,-47,DIST_22,Distributor_DIST_22,UK,Retail,2024-06-17,28,1232.0,Delivered,Paid,2024-06-21,2024-06-28,2024-06-30,Summer,1,0,39,56,85,60.0,180
SKU_134,Medicine_SKU_134,Antiviral,Syrup,96mg,499ml,BN2324,2023-09-06,2024-11-06,29.33,57.82,0,10,53,DIST_9,Distributor_DIST_9,India,Hospital,2024-06-26,165,9540.3,Pending,Paid,2024-07-01,2024-07-04,2024-06-30,Summer,0,1,39,45,51,45.0,135
SKU_135,Medicine_SKU_135,Antibiotic,Tablet,315mg,141ml,BN3153,2023-04-17,2025-09-29,33.57,54.52,0,40,106,DIST_14,Distributor_DIST_14,Japan,Wholesale,2024-06-10,157,8559.640000000001,Delivered,Partially Paid,2024-06-11,2024-06-19,2024-06-30,Summer,0,0,55,12,9,25.333333333333332,76
SKU_136,Medicine_SKU_136,Antibiotic,Injection,144mg,389ml,BN2744,2023-12-03,2025-05-08,17.78,27.06,0,30,-68,DIST_7,Distributor_DIST_7,Germany,Pharmacy,2024-06-10,135,3653.1,Canceled,Partially Paid,2024-06-15,2024-06-23,2024-06-30,Summer,0,0,81,17,69,55.666666666666664,167
SKU_137,Medicine_SKU_137,Antibiotic,Tablet,395mg,123ml,BN1732,2023-05-03,2024-12-11,8.1,11.1,0,27,-70,DIST_9,Distributor_DIST_9,USA,Retail,2024-06-16,105,1165.5,Canceled,Paid,2024-06-18,2024-06-22,2024-06-30,Summer,0,1,46,75,81,67.33333333333333,202
SKU_138,Medicine_SKU_138,Painkiller,Capsule,342mg,458ml,BN1149,2023-11-18,2024-12-03,19.86,38.81,0,81,-55,DIST_39,Distributor_DIST_39,UK,Hospital,2024-06-28,38,1474.7800000000002,Delivered,Paid,2024-07-02,2024-07-06,2024-06-30,Summer,0,0,39,88,96,74.33333333333333,223
SKU_139,Medicine_SKU_139,Antifungal,Syrup,175mg,243ml,BN4504,2023-05-09,2024-12-11,46.48,75.46,0,8,-62,DIST_25,Distributor_DIST_25,Germany,Hospital,2024-06-20,31,2339.2599999999998,Delivered,Partially Paid,2024-06-22,2024-06-28,2024-06-30,Summer,0,0,79,92,31,67.33333333333333,202
SKU_140,Medicine_SKU_140,Antifungal,Capsule,445mg,372ml,BN4678,2023-04-29,2024-09-22,19.94,34.66,0,60,-8,DIST_12,Distributor_DIST_12,Germany,Hospital,2024-06-16,92,3188.72,Shipped,Paid,2024-06-20,2024-06-29,2024-06-30,Summer,0,0,8,57,70,45.0,135
SKU_141,Medicine_SKU_141,Painkiller,Injection,339mg,143ml,BN8935,2023-11-23,2025-01-06,8.51,16.31,0,61,-84,DIST_40,Distributor_DIST_40,Germany,Pharmacy,2024-06-16,108,1761.4799999999998,Shipped,Unpaid,2024-06-21,2024-06-25,2024-06-30,Summer,0,0,38,51,83,57.333333333333336,172
SKU_142,Medicine_SKU_142,Antibiotic,Injection,268mg,423ml,BN6494,2023-06-16,2026-01-09,33.33,64.11,0,93,157,DIST_13,Distributor_DIST_13,USA,Pharmacy,2024-06-28,198,12693.78,Shipped,Partially Paid,2024-07-02,2024-07-08,2024-06-30,Summer,0,0,7,16,42,21.666666666666668,65
SKU_143,Medicine_SKU_143,Antibiotic,Injection,241mg,204ml,BN9606,2023-08-14,2025-12-12,24.99,48.55,0,91,-14,DIST_12,Distributor_DIST_12,Germany,Wholesale,2024-06-12,178,8641.9,Shipped,Partially Paid,2024-06-13,2024-06-22,2024-06-30,Summer,0,0,11,53,94,52.666666666666664,158
SKU_144,Medicine_SKU_144,Antiviral,Tablet,322mg,426ml,BN6733,2023-11-18,2025-01-14,47.03,71.03,0,5,130,DIST_4,Distributor_DIST_4,USA,Retail,2024-06-12,60,4261.8,Delivered,Paid,2024-06-17,2024-06-21,2024-06-30,Summer,0,1,40,59,35,44.666666666666664,134
SKU_145,Medicine_SKU_145,Antifungal,Capsule,494mg,346ml,BN8097,2023-03-28,2025-08-07,14.83,26.43,0,10,15,DIST_25,Distributor_DIST_25,UK,Wholesale,2024-06-26,15,396.45,Pending,Partially Paid,2024-06-29,2024-07-04,2024-06-30,Summer,0,0,81,26,20,42.333333333333336,127
SKU_146,Medicine_SKU_146,Antibiotic,Tablet,189mg,380ml,BN2144,2023-05-29,2025-05-11,25.45,33.13,0,7,124,DIST_1,Distributor_DIST_1,Germany,Hospital,2024-06-22,18,596.34,Delivered,Paid,2024-06-24,2024-06-30,2024-06-30,Summer,0,0,81,19,66,55.333333333333336,166
SKU_147,Medicine_SKU_147,Antifungal,Injection,145mg,155ml,BN4827,2023-08-03,2025-02-25,49.17,79.72,0,22,-134,DIST_38,Distributor_DIST_38,USA,Hospital,2024-06-26,55,4384.6,Delivered,Paid,2024-06-27,2024-07-04,2024-06-30,Summer,0,0,59,71,14,48.0,144
SKU_148,Medicine_SKU_148,Antiviral,Injection,283mg,247ml,BN3040,2023-08-11,2024-11-23,37.36,63.42,0,37,224,DIST_20,Distributor_DIST_20,Japan,Pharmacy,2024-06-27,68,4312.56,Pending,Paid,2024-06-30,2024-07-05,2024-06-30,Summer,0,0,25,14,90,43.0,129
SKU_149,Medicine_SKU_149,Painkiller,Injection,351mg,479ml,BN7877,2023-02-21,2024-09-26,34.74,46.21,0,50,-118,DIST_47,Distributor_DIST_47,UK,Hospital,2024-06-19,194,8964.74,Shipped,Paid,2024-06-22,2024-06-24,2024-06-30,Summer,0,0,38,63,20,40.333333333333336,121
SKU_150,Medicine_SKU_150,Painkiller,Injection,125mg,275ml,BN8735,2023-06-28,2025-03-20,29.45,40.46,0,38,123,DIST_50,Distributor_DIST_50,France,Retail,2024-06-24,119,4814.74,Shipped,Paid,2024-06-27,2024-07-07,2024-06-30,Summer,0,0,58,81,49,62.666666666666664,188
SKU_1,Medicine_SKU_1,Antibiotic,Capsule,337mg,384ml,BN6915,2023-06-10,2024-07-28,12.53,23.24,221,5,181,DIST_5,Distributor_DIST_5,USA,Retail,2024-07-17,182,4229.679999999999,Canceled,Partially Paid,2024-07-22,2024-07-29,2024-07-31,Autumn,0,0,50,82,89,73.66666666666667,221
SKU_2,Medicine_SKU_2,Antiviral,Tablet,469mg,251ml,BN5974,2023-09-29,2025-11-27,26.54,46.48,258,100,29,DIST_48,Distributor_DIST_48,Japan,Retail,2024-07-19,59,2742.3199999999997,Shipped,Paid,2024-07-24,2024-07-29,2024-07-31,Autumn,0,0,88,82,88,86.0,258
SKU_3,Medicine_SKU_3,Antiviral,Capsule,174mg,371ml,BN5270,2023-09-23,2026-04-14,5.94,9.59,154,31,152,DIST_14,Distributor_DIST_14,Germany,Pharmacy,2024-07-15,47,450.73,Shipped,Paid,2024-07-16,2024-07-18,2024-07-31,Autumn,0,0,50,95,9,51.333333333333336,154
