SKU,Stock In,Stock Out,Stock Balance,Days_Until_Expiry,Lead_Time,Season,Holiday,Promotion,Lag_1,Lag_2,Lag_3,Moving Average,Demand Forecast,Order_Day,Order_Month,Order_Weekday,Days_Since_Last_Order
80,39,84,0,535,4,2,1,0,94,23,46,54.333333333333336,163,20,10,6,3.0
81,168,6,162,210,12,2,0,0,17,58,93,56.0,168,17,10,3,-3.0
82,185,54,131,299,11,2,0,0,88,33,64,61.666666666666664,185,30,10,2,13.0
83,142,10,132,-110,8,2,0,0,37,83,22,47.333333333333336,142,28,10,0,-2.0
85,140,73,67,5,5,2,0,0,50,39,51,46.666666666666664,140,30,10,2,2.0
86,175,82,93,128,11,2,0,0,29,52,94,58.333333333333336,175,15,10,1,-15.0
87,84,5,79,360,10,2,0,0,37,16,31,28.0,84,18,10,4,3.0
88,96,43,53,600,5,2,0,0,12,13,71,32.0,96,12,10,5,-6.0
89,141,26,115,176,13,2,0,0,69,35,37,47.0,141,19,10,5,7.0
90,144,91,53,629,7,2,0,0,53,14,77,48.0,144,18,10,4,-1.0
91,196,57,139,-30,8,2,0,0,58,73,65,65.33333333333333,196,12,10,5,-6.0
92,85,76,9,358,5,2,1,0,51,20,14,28.333333333333332,85,13,10,6,1.0
93,96,29,67,642,9,2,0,1,61,7,28,32.0,96,20,10,6,7.0
94,183,99,84,12,7,2,0,0,61,70,52,61.0,183,21,10,0,1.0
96,29,74,0,381,12,2,1,0,99,47,75,73.66666666666667,221,28,10,0,7.0
97,164,48,116,76,9,2,1,0,67,17,80,54.666666666666664,164,11,10,4,-17.0
98,74,97,0,301,7,2,1,0,17,49,8,24.666666666666668,74,29,10,1,18.0
99,119,25,94,258,6,2,0,1,38,38,43,39.666666666666664,119,11,10,4,-18.0
100,45,72,0,434,6,2,0,1,43,7,12,20.666666666666668,62,22,10,1,11.0
101,37,76,0,-52,9,2,0,0,34,66,41,47.0,141,23,10,2,1.0
102,143,54,89,611,5,2,0,1,59,19,65,47.666666666666664,143,29,10,1,6.0
103,148,14,134,636,11,2,0,1,79,51,18,49.333333333333336,148,18,10,4,-11.0
104,202,54,148,256,13,2,0,0,62,68,72,67.33333333333333,202,12,10,5,-6.0
105,99,44,55,441,12,2,0,1,7,80,12,33.0,99,27,10,6,15.0
107,133,34,99,388,5,2,0,0,62,61,10,44.333333333333336,133,27,10,6,0.0
108,133,6,127,403,13,2,1,0,16,57,60,44.333333333333336,133,23,10,2,-4.0
109,95,10,85,124,13,2,0,0,31,38,26,31.666666666666668,95,13,10,6,-10.0
110,217,91,126,201,7,2,0,0,72,96,49,72.33333333333333,217,23,10,2,10.0
111,161,53,108,179,6,2,1,0,59,5,97,53.666666666666664,161,28,10,0,5.0
112,170,95,75,282,4,2,0,0,57,44,69,56.666666666666664,170,11,10,4,-17.0
113,148,27,121,151,8,2,0,0,10,93,45,49.333333333333336,148,14,10,0,3.0
114,111,53,58,211,6,2,0,1,34,48,29,37.0,111,21,10,0,7.0
115,197,18,179,462,7,2,0,1,76,94,27,65.66666666666667,197,20,10,6,-1.0
116,6,39,0,401,7,2,0,0,41,34,38,37.666666666666664,113,28,10,0,8.0
118,129,83,46,415,14,2,0,0,28,53,48,43.0,129,28,10,0,0.0
119,32,92,0,2,12,2,0,0,16,33,40,29.666666666666668,89,24,10,3,-4.0
120,191,92,99,508,9,2,0,0,75,43,73,63.666666666666664,191,30,10,2,6.0
121,161,88,73,176,8,2,0,1,62,72,27,53.666666666666664,161,30,10,2,0.0
122,250,93,157,379,13,2,0,0,93,91,66,83.33333333333333,250,17,10,3,-13.0
123,14,62,0,-45,8,2,0,0,12,44,11,22.333333333333332,67,28,10,0,11.0
124,67,97,0,545,7,2,0,0,5,45,17,22.333333333333332,67,29,10,1,1.0
125,140,76,64,195,14,2,0,0,63,16,61,46.666666666666664,140,19,10,5,-10.0
126,201,79,122,429,10,2,0,0,58,59,84,67.0,201,18,10,4,-1.0
127,193,12,181,490,15,2,0,1,78,27,88,64.33333333333333,193,19,10,5,1.0
129,193,59,134,91,10,2,0,0,58,44,91,64.33333333333333,193,15,10,1,-4.0
130,223,37,186,-123,9,2,0,0,52,77,94,74.33333333333333,223,12,10,5,-3.0
131,38,89,0,544,3,2,0,0,82,68,62,70.66666666666667,212,30,10,2,18.0
132,154,55,99,620,4,2,0,0,44,72,38,51.333333333333336,154,21,10,0,-9.0
133,214,5,209,206,11,2,0,0,90,37,87,71.33333333333333,214,13,10,6,-8.0
134,151,50,101,288,13,2,0,1,50,58,43,50.333333333333336,151,27,10,6,14.0
135,136,5,131,169,7,2,0,0,40,24,72,45.333333333333336,136,15,10,1,-12.0
136,191,95,96,53,9,2,0,0,61,37,93,63.666666666666664,191,12,10,5,-3.0
137,130,16,114,11,13,2,1,0,41,50,39,43.333333333333336,130,13,10,6,1.0
138,177,70,107,216,13,2,0,0,67,24,86,59.0,177,13,10,6,0.0
140,262,46,216,-89,11,2,1,0,97,91,74,87.33333333333333,262,19,10,5,6.0
141,39,99,0,73,7,2,0,0,64,74,39,59.0,177,27,10,6,8.0
142,189,10,179,-15,7,2,0,0,66,78,45,63.0,189,20,10,6,-7.0
143,48,72,0,36,10,2,0,0,61,37,26,41.333333333333336,124,20,10,6,0.0
144,20,95,0,107,7,2,0,0,52,57,17,42.0,126,11,10,4,-9.0
145,215,40,175,60,6,2,0,0,94,94,27,71.66666666666667,215,18,10,4,7.0
146,85,69,16,110,12,2,0,0,42,21,22,28.333333333333332,85,21,10,0,3.0
147,214,17,197,193,5,2,0,0,32,100,82,71.33333333333333,214,16,10,2,-5.0
148,125,50,75,101,15,2,0,0,28,32,65,41.666666666666664,125,25,10,4,9.0
149,153,47,106,351,13,2,1,1,93,27,33,51.0,153,28,10,0,3.0
2,185,5,180,494,6,2,0,0,71,54,60,61.666666666666664,185,27,10,6,-1.0
3,26,65,0,630,11,2,0,1,42,64,81,62.333333333333336,187,15,10,1,-12.0
4,220,88,132,339,12,2,0,0,96,95,29,73.33333333333333,220,17,10,3,2.0
5,135,28,107,548,6,2,0,0,58,37,40,45.0,135,27,10,6,10.0
6,113,33,80,238,6,2,0,0,18,18,77,37.666666666666664,113,13,10,6,-14.0
7,108,30,78,115,6,2,0,1,51,35,22,36.0,108,27,10,6,14.0
8,141,43,98,179,11,2,0,0,54,18,69,47.0,141,15,10,1,-12.0
9,185,20,165,-72,13,2,0,1,80,78,27,61.666666666666664,185,17,10,3,2.0
10,95,30,65,690,9,2,1,1,24,14,57,31.666666666666668,95,19,10,5,2.0
11,28,49,0,467,5,2,0,0,39,42,85,55.333333333333336,166,24,10,3,5.0
13,235,87,148,554,9,2,0,0,96,62,77,78.33333333333333,235,20,10,6,-4.0
14,163,38,125,196,8,2,0,0,23,96,44,54.333333333333336,163,18,10,4,-2.0
15,124,13,111,-179,11,2,0,0,39,50,35,41.333333333333336,124,14,10,0,-4.0
16,6,33,0,456,9,2,0,0,87,35,26,49.333333333333336,148,22,10,1,8.0
17,63,82,0,598,12,2,0,0,11,32,20,21.0,63,30,10,2,8.0
18,179,54,125,419,9,2,0,0,61,23,95,59.666666666666664,179,23,10,2,-7.0
19,179,19,160,68,12,2,0,0,92,66,21,59.666666666666664,179,24,10,3,1.0
20,166,61,105,337,7,2,0,0,85,10,71,55.333333333333336,166,18,10,4,-6.0
21,129,80,49,343,13,2,0,0,21,82,26,43.0,129,30,10,2,12.0
22,189,19,170,562,9,2,1,0,9,84,96,63.0,189,18,10,4,-12.0
24,134,55,79,-58,4,2,0,0,71,23,40,44.666666666666664,134,13,10,6,-5.0
25,159,20,139,90,10,2,0,0,20,42,97,53.0,159,20,10,6,7.0
26,167,7,160,633,10,2,0,0,81,5,81,55.666666666666664,167,23,10,2,3.0
27,154,64,90,46,9,2,0,0,6,99,49,51.333333333333336,154,24,10,3,1.0
28,156,71,85,210,15,2,1,1,55,68,33,52.0,156,11,10,4,-13.0
29,108,81,27,519,12,2,0,0,73,13,22,36.0,108,29,10,1,18.0
30,173,52,121,176,7,2,0,0,70,74,29,57.666666666666664,173,11,10,4,-18.0
31,233,87,146,101,12,2,0,0,85,88,60,77.66666666666667,233,27,10,6,16.0
32,104,49,55,358,6,2,0,0,24,9,71,34.666666666666664,104,23,10,2,-4.0
33,129,5,124,59,9,2,1,0,25,6,98,43.0,129,18,10,4,-5.0
35,131,67,64,436,5,2,0,0,13,41,77,43.666666666666664,131,27,10,6,9.0
36,98,71,27,-133,8,2,0,0,21,50,27,32.666666666666664,98,12,10,5,-15.0
37,222,25,197,-45,13,2,0,1,82,72,68,74.0,222,22,10,1,10.0
38,209,31,178,457,3,2,0,0,38,81,90,69.66666666666667,209,25,10,4,3.0
39,186,37,149,-17,12,2,0,0,47,65,74,62.0,186,30,10,2,5.0
40,123,6,117,245,6,2,0,0,46,39,38,41.0,123,27,10,6,-3.0
41,195,11,184,99,11,2,0,0,30,68,97,65.0,195,19,10,5,-8.0
42,159,38,121,165,5,2,0,1,62,19,78,53.0,159,21,10,0,2.0
43,181,98,83,490,11,2,0,1,52,35,94,60.333333333333336,181,20,10,6,-1.0
44,226,100,126,476,5,2,0,0,90,81,55,75.33333333333333,226,12,10,5,-8.0
46,186,80,106,373,12,2,0,0,31,60,95,62.0,186,20,10,6,8.0
47,79,47,32,466,12,2,0,0,31,8,40,26.333333333333332,79,16,10,2,-4.0
48,141,61,80,594,13,2,0,0,9,45,87,47.0,141,12,10,5,-4.0
49,195,45,150,96,10,2,0,1,64,37,94,65.0,195,29,10,1,17.0
50,157,59,98,256,10,2,0,0,41,89,27,52.333333333333336,157,26,10,5,-3.0
51,144,18,126,481,9,2,0,1,5,97,42,48.0,144,16,10,2,-10.0
52,111,65,46,187,7,2,0,0,11,70,30,37.0,111,15,10,1,-1.0
53,71,89,0,-36,6,2,0,0,92,81,94,89.0,267,18,10,4,3.0
54,66,72,0,333,10,2,0,1,25,28,13,22.0,66,18,10,4,0.0
55,40,73,0,42,6,2,0,0,25,48,79,50.666666666666664,152,17,10,3,-1.0
57,171,65,106,-67,12,2,0,0,96,32,43,57.0,171,20,10,6,3.0
0,0,43,0,21,5,2,0,0,44,18,89,50.333333333333336,151,20,11,2,31.0
62,0,28,0,626,6,2,0,0,51,100,87,79.33333333333333,238,18,11,0,-2.0
73,0,11,0,255,10,2,1,0,89,12,96,65.66666666666667,197,27,11,2,9.0
84,0,77,0,46,8,2,0,0,70,57,80,69.0,207,11,11,0,-16.0
95,0,39,0,495,11,2,0,1,20,17,57,31.333333333333332,94,22,11,4,11.0
106,65,91,0,316,9,2,0,0,73,74,86,77.66666666666667,233,24,11,6,2.0
117,0,31,0,503,6,2,0,0,31,80,13,41.333333333333336,124,10,11,6,-14.0
128,0,62,0,-75,12,2,0,0,35,31,18,28.0,84,17,11,6,7.0
139,57,35,22,695,15,2,0,0,49,76,74,66.33333333333333,199,24,11,6,7.0
1,63,67,0,404,9,2,0,0,92,73,11,58.666666666666664,176,24,11,6,0.0
12,46,14,32,202,12,2,0,0,47,46,75,56.0,168,23,11,5,-1.0
23,0,18,0,642,10,2,0,0,68,44,68,60.0,180,25,11,0,2.0
34,0,45,0,67,10,2,0,0,62,41,30,44.333333333333336,133,15,11,4,-10.0
45,0,13,0,564,7,2,0,0,19,99,50,56.0,168,16,11,5,1.0
56,0,63,0,73,6,2,1,0,42,70,12,41.333333333333336,124,29,11,4,13.0
58,0,47,0,527,11,2,0,0,30,50,44,41.333333333333336,124,10,11,6,-19.0
59,9,9,0,336,6,2,0,0,24,70,6,33.333333333333336,100,17,11,6,7.0
60,0,21,0,-66,8,2,0,0,25,56,28,36.333333333333336,109,21,11,3,4.0
61,40,41,0,77,5,2,0,0,20,67,21,36.0,108,28,11,3,7.0
63,0,30,0,38,11,2,1,1,72,97,18,62.333333333333336,187,17,11,6,-11.0
64,0,45,0,-99,8,2,0,0,47,68,13,42.666666666666664,128,14,11,3,-3.0
65,0,34,0,596,7,2,0,0,67,81,45,64.33333333333333,193,20,11,2,6.0
66,2,40,0,148,5,2,0,0,31,89,87,69.0,207,10,11,6,-10.0
67,0,51,0,443,6,2,0,1,25,18,94,45.666666666666664,137,28,11,3,18.0
68,60,25,35,353,6,2,0,0,68,75,36,59.666666666666664,179,29,11,4,1.0
69,0,83,0,505,7,2,0,0,14,73,68,51.666666666666664,155,27,11,2,-2.0
70,0,46,0,598,12,2,0,0,62,52,75,63.0,189,25,11,0,-2.0
71,42,95,0,310,6,2,0,0,55,52,64,57.0,171,10,11,6,-15.0
72,0,48,0,457,6,2,0,1,16,86,56,52.666666666666664,158,12,11,1,2.0
74,0,85,0,521,11,2,0,0,68,20,36,41.333333333333336,124,25,11,0,13.0
75,0,48,0,508,13,2,0,0,49,25,70,48.0,144,17,11,6,-8.0
76,0,10,0,52,10,2,0,0,21,90,43,51.333333333333336,154,20,11,2,3.0
77,0,70,0,245,14,2,1,0,60,83,60,67.66666666666667,203,24,11,6,4.0
78,0,48,0,300,9,2,0,0,57,65,21,47.666666666666664,143,29,11,4,5.0
79,0,48,0,540,6,2,0,0,49,74,79,67.33333333333333,202,12,11,1,-17.0
80,112,73,39,3,13,2,0,0,84,94,23,67.0,201,10,11,6,-2.0
81,0,80,0,423,4,2,0,0,6,17,58,27.0,81,10,11,6,0.0
82,0,52,0,328,9,2,0,0,54,88,33,58.333333333333336,175,21,11,3,11.0
83,0,57,0,457,3,2,0,0,10,37,83,43.333333333333336,130,19,11,1,-2.0
85,0,10,0,-59,5,2,0,0,73,50,39,54.0,162,28,11,3,9.0
86,0,34,0,557,3,2,0,0,82,29,52,54.333333333333336,163,22,11,4,-6.0
87,0,20,0,476,12,2,0,0,5,37,16,19.333333333333332,58,14,11,3,-8.0
88,0,89,0,47,4,2,0,0,43,12,13,22.666666666666668,68,20,11,2,6.0
89,0,62,0,439,10,2,0,0,26,69,35,43.333333333333336,130,27,11,2,7.0
90,0,70,0,433,6,2,1,0,91,53,14,52.666666666666664,158,23,11,5,-4.0
91,0,42,0,374,4,2,0,1,57,58,73,62.666666666666664,188,24,11,6,1.0
92,0,98,0,279,9,2,0,0,76,51,20,49.0,147,22,11,4,-2.0
93,0,93,0,347,7,2,0,0,29,61,7,32.333333333333336,97,19,11,1,-3.0
94,14,86,0,637,8,2,0,0,99,61,70,76.66666666666667,230,11,11,0,-8.0
96,99,70,29,-10,6,2,0,0,74,99,47,73.33333333333333,220,16,11,5,5.0
97,71,77,0,-101,4,2,1,0,48,67,17,44.0,132,14,11,3,-2.0
98,0,7,0,154,7,2,0,0,97,17,49,54.333333333333336,163,15,11,4,1.0
99,0,96,0,414,10,2,0,0,25,38,38,33.666666666666664,101,17,11,6,2.0
100,83,38,45,578,14,2,0,0,72,43,7,40.666666666666664,122,18,11,0,1.0
101,100,63,37,74,10,2,0,0,76,34,66,58.666666666666664,176,20,11,2,2.0
102,0,7,0,416,15,2,0,0,54,59,19,44.0,132,24,11,6,4.0
103,0,61,0,561,9,2,0,0,14,79,51,48.0,144,11,11,0,-13.0
104,0,14,0,573,13,2,0,0,54,62,68,61.333333333333336,184,27,11,2,16.0
105,0,23,0,418,5,2,0,1,44,7,80,43.666666666666664,131,10,11,6,-17.0
107,0,78,0,548,7,2,0,1,34,62,61,52.333333333333336,157,21,11,3,11.0
108,0,5,0,-71,4,2,1,1,6,16,57,26.333333333333332,79,26,11,1,5.0
109,0,68,0,204,12,2,1,0,10,31,38,26.333333333333332,79,13,11,2,-13.0
110,0,94,0,179,6,2,0,0,91,72,96,86.33333333333333,259,16,11,5,3.0
111,50,78,0,-9,4,2,0,0,53,59,5,39.0,117,13,11,2,-3.0
112,19,32,0,93,4,2,0,0,95,57,44,65.33333333333333,196,26,11,1,13.0
113,77,89,0,154,4,2,0,0,27,10,93,43.333333333333336,130,19,11,1,-7.0
114,0,31,0,56,7,2,0,0,53,34,48,45.0,135,23,11,5,4.0
115,37,67,0,52,5,2,0,0,18,76,94,62.666666666666664,188,15,11,4,-8.0
116,104,98,6,-125,3,2,0,0,39,41,34,38.0,114,24,11,6,9.0
118,0,97,0,320,11,2,0,0,83,28,53,54.666666666666664,164,16,11,5,-8.0
119,104,72,32,52,10,2,0,1,92,16,33,47.0,141,14,11,3,-2.0
120,0,45,0,251,11,2,0,0,92,75,43,70.0,210,14,11,3,0.0
121,36,80,0,626,11,2,0,0,88,62,72,74.0,222,10,11,6,-4.0
122,0,17,0,160,14,2,0,1,93,93,91,92.33333333333331,277,15,11,4,5.0
123,49,35,14,499,14,2,0,0,62,12,44,39.333333333333336,118,21,11,3,6.0
124,53,97,0,657,9,2,0,1,97,5,45,49.0,147,26,11,1,5.0
125,0,74,0,274,13,2,0,1,76,63,16,51.666666666666664,155,19,11,1,-7.0
126,0,38,0,16,11,2,0,1,79,58,59,65.33333333333333,196,20,11,2,1.0
127,0,52,0,98,3,2,0,0,12,78,27,39.0,117,19,11,1,-1.0
129,0,67,0,360,9,2,0,0,59,58,44,53.666666666666664,161,18,11,0,-1.0
130,0,25,0,555,11,2,0,1,37,52,77,55.333333333333336,166,25,11,0,7.0
131,46,8,38,635,13,2,0,0,89,82,68,79.66666666666667,239,18,11,0,-7.0
132,0,45,0,547,6,2,0,0,55,44,72,57.0,171,13,11,2,-5.0
133,10,44,0,89,11,2,0,0,5,90,37,44.0,132,22,11,4,9.0
134,0,6,0,245,9,2,0,0,50,50,58,52.666666666666664,158,16,11,5,-6.0
135,0,24,0,-123,14,2,0,0,5,40,24,23.0,69,14,11,3,-2.0
136,0,28,0,167,13,2,0,1,95,61,37,64.33333333333333,193,23,11,5,9.0
137,42,56,0,322,12,2,0,1,16,41,50,35.666666666666664,107,13,11,2,-10.0
138,0,7,0,159,8,2,0,0,70,67,24,53.666666666666664,161,22,11,4,9.0
140,1,57,0,291,5,2,0,0,46,97,91,78.0,234,14,11,3,-8.0
141,94,55,39,36,11,2,0,0,99,64,74,79.0,237,25,11,0,11.0
142,0,30,0,534,12,2,0,0,10,66,78,51.333333333333336,154,11,11,0,-14.0
143,71,23,48,424,7,2,0,0,72,61,37,56.666666666666664,170,11,11,0,0.0
144,27,7,20,245,9,2,0,1,95,52,57,68.0,204,12,11,1,1.0
145,0,97,0,59,12,2,1,0,40,94,94,76.0,228,15,11,4,3.0
146,0,34,0,218,3,2,0,0,69,42,21,44.0,132,22,11,4,7.0
147,48,85,0,-37,6,2,0,1,17,32,100,49.666666666666664,149,10,11,6,-12.0
148,28,83,0,10,11,2,0,0,50,28,32,36.666666666666664,110,17,11,6,7.0
149,0,53,0,237,12,2,0,0,47,93,27,55.666666666666664,167,13,11,2,-4.0
2,12,88,0,442,9,2,0,0,5,71,54,43.333333333333336,130,26,11,1,13.0
3,59,33,26,73,6,2,0,0,65,42,64,57.0,171,19,11,1,-7.0
4,0,95,0,510,4,2,0,0,88,96,95,93.0,279,17,11,6,-2.0
5,0,96,0,-72,9,2,0,1,28,58,37,41.0,123,23,11,5,6.0
6,51,69,0,459,5,2,0,0,33,18,18,23.0,69,27,11,2,4.0
7,0,35,0,264,8,2,0,1,30,51,35,38.666666666666664,116,20,11,2,-7.0
8,0,94,0,172,9,2,0,0,43,54,18,38.333333333333336,115,14,11,3,-6.0
9,33,70,0,631,9,2,0,0,20,80,78,59.333333333333336,178,19,11,1,5.0
10,0,63,0,-137,7,2,0,1,30,24,14,22.666666666666668,68,26,11,1,7.0
11,62,34,28,146,12,2,0,0,49,39,42,43.333333333333336,130,10,11,6,-16.0
13,0,9,0,356,6,2,0,0,87,96,62,81.66666666666667,245,11,11,0,1.0
14,15,64,0,648,4,2,0,0,38,23,96,52.333333333333336,157,13,11,2,2.0
15,56,58,0,429,8,2,0,0,13,39,50,34.0,102,11,11,0,-2.0
16,76,70,6,569,10,2,0,1,33,87,35,51.666666666666664,155,20,11,2,9.0
17,0,62,0,380,12,2,0,0,82,11,32,41.666666666666664,125,29,11,4,9.0
18,0,23,0,212,14,2,0,0,54,61,23,46.0,138,24,11,6,-5.0
19,0,9,0,346,6,2,0,0,19,92,66,59.0,177,17,11,6,-7.0
20,11,100,0,248,11,2,0,1,61,85,10,52.0,156,26,11,1,9.0
21,0,80,0,56,8,2,0,0,80,21,82,61.0,183,18,11,0,-8.0
22,0,81,0,539,14,2,1,0,19,9,84,37.333333333333336,112,24,11,6,6.0
24,59,88,0,632,9,2,0,1,55,71,23,49.666666666666664,149,27,11,2,3.0
25,16,77,0,389,8,2,0,0,20,20,42,27.333333333333332,82,27,11,2,0.0
26,13,72,0,29,8,2,0,0,7,81,5,31.0,93,17,11,6,-10.0
27,0,8,0,401,3,2,0,1,64,6,99,56.333333333333336,169,26,11,1,9.0
28,0,55,0,625,10,2,1,0,71,55,68,64.66666666666667,194,13,11,2,-13.0
29,0,39,0,-124,7,2,0,0,81,73,13,55.666666666666664,167,16,11,5,3.0
30,0,69,0,216,4,2,0,1,52,70,74,65.33333333333333,196,23,11,5,7.0
31,0,99,0,-128,11,2,0,0,87,85,88,86.66666666666667,260,13,11,2,-10.0
32,0,44,0,68,6,2,0,0,49,24,9,27.333333333333332,82,19,11,1,6.0
33,0,39,0,467,14,2,0,0,5,25,6,12.0,36,10,11,6,-9.0
35,25,60,0,-52,10,2,0,0,67,13,41,40.333333333333336,121,21,11,3,11.0
36,0,26,0,159,8,2,0,0,71,21,50,47.333333333333336,142,10,11,6,-11.0
37,0,90,0,337,9,2,0,0,25,82,72,59.666666666666664,179,13,11,2,3.0
38,0,50,0,374,7,2,0,0,31,38,81,50.0,150,24,11,6,11.0
39,0,60,0,7,7,2,0,0,37,47,65,49.666666666666664,149,27,11,2,3.0
40,0,85,0,420,13,2,0,0,6,46,39,30.333333333333332,91,20,11,2,-7.0
41,38,87,0,-189,7,2,1,0,11,30,68,36.333333333333336,109,22,11,4,2.0
42,39,79,0,238,11,2,0,1,38,62,19,39.666666666666664,119,17,11,6,-5.0
43,0,24,0,135,7,2,0,0,98,52,35,61.666666666666664,185,23,11,5,6.0
44,46,63,0,388,11,2,0,0,100,90,81,90.33333333333331,271,27,11,2,4.0
46,34,71,0,533,5,2,0,0,80,31,60,57.0,171,25,11,0,-2.0
47,74,93,0,419,14,2,0,0,47,31,8,28.666666666666668,86,19,11,1,-6.0
48,0,32,0,166,13,2,0,0,61,9,45,38.333333333333336,115,13,11,2,-6.0
49,0,36,0,-96,8,2,0,0,45,64,37,48.666666666666664,146,16,11,5,3.0
50,0,75,0,103,12,2,0,0,59,41,89,63.0,189,11,11,0,-5.0
51,0,57,0,336,11,2,0,0,18,5,97,40.0,120,21,11,3,10.0
52,0,44,0,429,10,2,0,0,65,11,70,48.666666666666664,146,22,11,4,1.0
53,107,36,71,246,7,2,0,1,89,92,81,87.33333333333333,262,24,11,6,2.0
54,0,54,0,151,9,2,0,0,72,25,28,41.666666666666664,125,15,11,4,-9.0
55,112,72,40,450,5,2,0,0,73,25,48,48.666666666666664,146,29,11,4,14.0
57,0,100,0,417,7,2,0,0,65,96,32,64.33333333333333,193,22,11,4,-7.0
0,0,39,0,169,10,2,0,1,43,44,18,35.0,105,22,12,6,30.0
62,14,64,0,674,7,2,0,0,28,51,100,59.666666666666664,179,29,12,6,7.0
73,0,79,0,615,10,2,0,1,11,89,12,37.333333333333336,112,28,12,5,-1.0
84,0,50,0,76,11,2,1,1,77,70,57,68.0,204,27,12,4,-1.0
95,0,6,0,635,7,2,0,0,39,20,17,25.333333333333332,76,17,12,1,-10.0
106,127,62,65,287,8,2,0,0,91,73,74,79.33333333333333,238,28,12,5,11.0
117,0,94,0,-52,6,2,0,0,31,31,80,47.333333333333336,142,12,12,3,-16.0
128,0,43,0,268,7,2,0,0,62,35,31,42.666666666666664,128,29,12,6,17.0
139,140,83,57,317,15,2,0,0,35,49,76,53.333333333333336,160,19,12,3,-10.0
1,68,5,63,402,10,2,1,0,67,92,73,77.33333333333333,232,16,12,0,-3.0
12,83,37,46,455,8,2,0,0,14,47,46,35.666666666666664,107,21,12,5,5.0
23,0,38,0,135,9,2,1,0,18,68,44,43.333333333333336,130,20,12,4,-1.0
34,0,22,0,335,5,2,1,0,45,62,41,49.333333333333336,148,17,12,1,-3.0
45,0,94,0,382,10,2,0,0,13,19,99,43.666666666666664,131,20,12,4,3.0
56,0,75,0,138,10,2,0,0,63,42,70,58.333333333333336,175,15,12,6,-5.0
58,0,82,0,547,3,2,0,0,47,30,50,42.333333333333336,127,20,12,4,5.0
59,50,41,9,634,11,2,0,0,9,24,70,34.333333333333336,103,20,12,4,0.0
60,11,85,0,575,5,2,0,0,21,25,56,34.0,102,16,12,0,-4.0
61,139,99,40,540,5,2,0,0,41,20,67,42.666666666666664,128,13,12,4,-3.0
63,0,99,0,25,11,2,0,0,30,72,97,66.33333333333333,199,14,12,5,1.0
64,26,42,0,45,8,2,0,0,45,47,68,53.333333333333336,160,19,12,3,5.0
65,0,20,0,278,8,2,1,0,34,67,81,60.666666666666664,182,15,12,6,-4.0
66,76,74,2,38,7,2,0,0,40,31,89,53.333333333333336,160,29,12,6,14.0
67,0,8,0,31,11,2,0,1,51,25,18,31.333333333333332,94,18,12,2,-11.0
68,113,53,60,-83,12,2,0,0,25,68,75,56.0,168,22,12,6,4.0
69,0,15,0,-166,4,2,0,0,83,14,73,56.666666666666664,170,20,12,4,-2.0
70,0,58,0,304,5,2,0,0,46,62,52,53.333333333333336,160,22,12,6,2.0
71,96,54,42,312,5,2,0,0,95,55,52,67.33333333333333,202,25,12,2,3.0
72,0,10,0,214,7,2,0,1,48,16,86,50.0,150,23,12,0,-2.0
74,8,80,0,196,3,2,0,1,85,68,20,57.666666666666664,173,27,12,4,4.0
75,2,7,0,504,9,2,0,0,48,49,25,40.666666666666664,122,15,12,6,-12.0
76,40,87,0,331,9,2,0,1,10,21,90,40.333333333333336,121,19,12,3,4.0
77,51,98,0,-55,7,2,0,0,70,60,83,71.0,213,26,12,3,7.0
78,0,67,0,746,9,2,0,0,48,57,65,56.666666666666664,170,18,12,2,-8.0
79,18,71,0,779,9,2,0,0,48,49,74,57.0,171,25,12,2,7.0
80,198,86,112,320,10,2,0,1,73,84,94,83.66666666666667,251,22,12,6,-3.0
81,0,8,0,-35,14,2,0,0,80,6,17,34.333333333333336,103,23,12,0,1.0
82,0,7,0,68,7,2,1,0,52,54,88,64.66666666666667,194,29,12,6,6.0
83,0,85,0,230,6,2,0,0,57,10,37,34.666666666666664,104,22,12,6,-7.0
85,0,14,0,417,3,2,0,0,10,73,50,44.333333333333336,133,17,12,1,-5.0
86,9,88,0,623,5,2,0,0,34,82,29,48.333333333333336,145,14,12,5,-3.0
87,0,44,0,114,7,2,0,0,20,5,37,20.666666666666668,62,14,12,5,0.0
88,0,48,0,194,8,2,1,0,89,43,12,48.0,144,30,12,0,16.0
89,0,11,0,174,6,2,1,0,62,26,69,52.333333333333336,157,24,12,1,-6.0
90,49,80,0,351,10,2,0,0,70,91,53,71.33333333333333,214,20,12,4,-4.0
91,0,71,0,508,9,2,0,0,42,57,58,52.333333333333336,157,27,12,4,7.0
92,0,65,0,145,11,2,0,0,98,76,51,75.0,225,11,12,2,-16.0
93,0,13,0,25,12,2,0,0,93,29,61,61.0,183,13,12,4,2.0
94,23,9,14,196,4,2,0,0,86,99,61,82.0,246,17,12,1,4.0
96,177,78,99,243,5,2,0,0,70,74,99,81.0,243,11,12,2,-6.0
97,146,75,71,325,7,2,0,0,77,48,67,64.0,192,29,12,6,18.0
98,11,66,0,121,8,2,1,1,7,97,17,40.333333333333336,121,24,12,1,-5.0
99,0,17,0,260,9,2,0,1,96,25,38,53.0,159,14,12,5,-10.0
100,177,94,83,594,7,2,0,0,38,72,43,51.0,153,24,12,1,10.0
101,170,70,100,13,10,2,1,0,63,76,34,57.666666666666664,173,27,12,4,3.0
